tweetcreatedts,username,text,retweet_count,like
2022-02-21 23:27:57,DGHisham,"21 Februari - 79% daripada 191 kes kematian ibu hamil dijangkiti COVID-19 tahun lepas, tidak divaksin

Ikuti berita penuh di :
https://t.co/XaDZYptRkk

@Khairykj 
@DGHisham 
@KKMPutrajaya 
@KPWKM 

'Yang sahih di Berita RTM'

#RTM #BeritaRTM #KeluargaMalaysia #COVID19Malaysia https://t.co/H9kDiKgXbb",19,0
2022-02-21 23:27:23,MohdSukry12,"Abam dapat laporan bebudak UiTM Sri Iskandar ramai positif Covid-19. Tapi lecturer depa ketegaq tak nak gantung kelas, teruskan aktiviti F2F.

Sapa boleh tanya sat? Serius ni, membahayakan nyawa pelajar dan staf lain. KPT tak prihatin ka? Atau menteri sibuk kempen PRN Johor ja?",167,0
2022-02-21 23:27:13,semangatpagi02,"Banyak perusahaan migas global yg merugi akibat Pandemi Covid-19, seperti Saudi Aramco, Shell, ExxonMobil, Petronas. Tetapi tidak dgn Pertamina, di bawah kepemimpinan Nicke Widyawati Pertamina berhasil mencatat kinerja keuangan yang positif pada 2020. https://t.co/LIrKPsEF08",0,0
2022-02-21 23:26:25,ezzatyariffin_,"KKM masih belum menerima laporan penuh forensik dan patologi berhubung kematian remaja berumur 13 tahun yang didakwa meninggal dunia selepas 18 hari menerima vaksinasi COVID-19.

https://t.co/ZfmwDFiO25 https://t.co/nFdFeNagji",35,0
2022-02-21 23:26:20,AndiraAgustin2,Gabungan Tiga Pilar kec Genuk melaksanakan kegiatan PPKM Level 2 menghimbau masyarakat agar selalu mematuhi protokol kesehatan dimanapun berada guna mencegah penyebaran virus Covid-19. https://t.co/Hz2Xm6d7I6,0,0
2022-02-21 23:26:15,maessarivani,"Info vaksinasi Covid-19, Selasa (22/2/2022)

#infovaksinPKU #vaksinboosterPKU https://t.co/lXnJjKsUa0",4,0
2022-02-21 23:25:59,infoppkk,"Salam sehat #sobatkriskes, 

Update cangkupan vaksinasi Covid-19 tgl
21/02/2022, pkl 18.00 WIB. 

Ingat, Covid-19 masih ada, tetap disiplin 3M dan jangan lupa untuk melakukan vaksinasi Covid-19. Mari ciptakan herd immunity. 

Stay safe, sayangi diri &amp; keluarga https://t.co/4IZ8Q4qvBG",0,0
2022-02-21 23:25:59,res_lantas,"Situasi arus lalu lintas pagi ini dari simpang Batalyon Singaraja terpantau arus lalu lintas terkendali lancar 
 
Tetap berhati-hati dalam berlalu lintas, keselamatan adalah yang utama, serta tetap patuhi protokol kesehatan covid 19 https://t.co/kVxiVqZEUs",0,0
2022-02-21 23:25:44,yusbasrial,"Jika anak kecil anda positif COVID-19, mohon untuk diisolasi di rumah, jangan bawa keluar.

Yang terpenting adalah pantau keadaan anak, jika anak nampak lemah, tak mahu makan, nafas laju, jangan tunggu lama-lama, bawa ke hospital segera.",1787,0
2022-02-21 23:25:35,infoppkk,"Salam sehat #sobatkriskes, 

Update kapasitas RS tgl 21/02/2022, pkl 12.00 WIB. 

Ingat, Covid-19 masih ada, tetap disiplin 3M. Jika positif &amp; gejala ringan/OTG lakukan isoma &amp; isoter serta gunakan layanan telemedisin/lapor puskesmas terdekat. 

Stay safe, sayangi diri &amp; keluarga https://t.co/OtDrA26eO0",0,1
2022-02-21 23:25:15,ahmdSyamil,"Jika anak kecil anda positif COVID-19, mohon untuk diisolasi di rumah, jangan bawa keluar.

Yang terpenting adalah pantau keadaan anak, jika anak nampak lemah, tak mahu makan, nafas laju, jangan tunggu lama-lama, bawa ke hospital segera.",1787,0
2022-02-21 23:25:11,mrtjakarta,"@ausands_ Hai, Kak. Mohon maaf atas ketidaknyamanannya. Perubahan dilakukan sejalan dengan pemberlakuan PPKM level 3 dan sebagai upaya mengurangi penyebaran Covid-19. Terima kasih atas pengertiannya dan selalu jaga kesehatan ya, Kak.",0,0
2022-02-21 23:25:11,infoppkk,"Salam sehat #sobatkriskes, 

Update situasi Covid-19 tgl
21/02/2022, pkl 16.00 WIB. 

Ingat, Covid-19 masih ada, ayo semua jangan kendor disiplin 3M
- Memakai masker
- Mencuci tangan dgn sabun minimal 20 detik
- Menjaga jarak minimal 1 meter 

Stay safe, sayangi diri &amp; keluarga https://t.co/9yt7dZ1hOW",0,0
2022-02-21 23:24:11,arga_zr,"Kemenag Sulbar Imbau Warga Tak Terpengaruh Hoaks Vaksin COVID-19
https://t.co/JNcC9WxmX6
Nusantara Satukan Indonesia",0,0
2022-02-21 23:23:37,arga_zr,"Ketua Satgas: Vaksinasi-Prokes Upaya Komprehensif Antisipasi Covid-19
https://t.co/P4gOlJCUc4
Nusantara Satukan Indonesia",0,0
2022-02-21 23:23:26,nyonyacyber,"Sejak bermulanya pandemik COVID-19, dana PKS BNM telah dimanfaatkan oleh lebih dari 53,000 PMKS dengan jumlah pembiayaan berjumlah hampir RM20 bilion.",34,0
2022-02-21 23:23:21,arga_zr,"Kasus Konfirmasi COVID-19 Menurun Signifikan, Pemerintah Terus Mengimbau Disiplin Prokes dan Vaksinasi
https://t.co/xCores8J56
Nusantara Satukan Indonesia",0,0
2022-02-21 23:22:29,res_lantas,"Kegiatan pengaturan arus lalu lintas di Simpang Catus Pata Singaraja terpantau terkendali lancar 

Mari jadilah pelopor keselamatan berlalu lintas dengan selalu patuh dan taat terhadap peraturan berlalu lintas, serta patuhi protokol kesehatan Covid 19 https://t.co/tJf9s2v34n",0,0
2022-02-21 23:22:27,detik_jateng,Info Lokasi Vaksin COVID-19 di Jogja Pekan Ini Lur! https://t.co/u4FYLuRl2O,0,0
2022-02-21 23:22:06,tvOneNews,"Siswa dan Guru Terkonfirmasi Covid-19, 2 SMA di Ponorogo Lockdown https://t.co/XscbdSojNh",0,5
2022-02-21 23:21:31,1cvejmn,"Telah dikonfirmasi bahwa Konser @BTS_twt di Seoul's Olympic stadium disetujui dengan 15k orang per konser, terbesar sejak Covid 19. Total 45rb orang dapat masuk selama 3 hari

Ini berarti BTS memiliki setidaknya 3 kali lebih banyak per sesinya daripada penyanyi lain

+ https://t.co/osRQcN9TYn",704,0
2022-02-21 23:21:30,ceuliq,Ciri-Ciri Pasien COVID-19 Sembuh dari Omicron Usai Isoman 10 Hari https://t.co/XPaqOy9l7m,1,0
2022-02-21 23:21:23,GinanjarTrisno,Pencegahan Penularan Varian Covid-19 Dengan Vaksinasi Serta Disiplin Mematuhi Prokes 5M https://t.co/2TG2kvqVvW,0,0
2022-02-21 23:21:01,eradotid,Artinya orang yang sudah pernah positif COVID-19 punya risiko lima kali lebih besar terkena Omicron. https://t.co/yYmJRSLIFN,0,0
2022-02-21 23:20:50,GIA_Corpu,"#KawanPajak, lapor SPT Tahunan bisa sembari diam di rumah untuk mencegah tranmisi virus Covid-19 apalagi kasus Omicron sedang tinggi saat ini.

Sehat selalu ya, #KawanPajak. https://t.co/FCcNyID87F",100,0
2022-02-21 23:20:46,GinanjarTrisno,Pentingnya Disiplin Protokol Kesehatan Untuk Melindungi Diri Dan Keluarga Dari Berbagai Varian Covid-19 https://t.co/MM7nM4z7jE,0,0
2022-02-21 23:20:38,Nurulsufitri,"Ade UFi: Agar Nyaman Beraktifitas, Begini Cara Kerja Natur-... https://t.co/YQ1FHkuMIQ Konsumsi Natur-E dapat menangkal virus Covid-19 @ummifikri",0,0
2022-02-21 23:20:00,boolyn91,"Healthcare workers, if close contact with positive covid 19 cases, kalau tak ada symptom, RETURN TO WORK, kalau ada symptom, RTK d3, kalau negative, RETURN TO WORK. Pendek kata, HCW ni kebal, tak perlu hso/quarantine. Kami mana boleh sakit, berdosa.",4114,0
2022-02-21 23:19:05,PRBekasiRaya,"Cara Covid-19 Menyebar di Ruang Tertutup, Jangan Lupa Ventilasi dan Jendela https://t.co/Ytyu6AFKrb",0,0
2022-02-21 23:18:49,IwanSet60750280,"Lindungi diri dengan vaksinasi covid 19
#PolriAdaptasiKebiasaanBaru @gajah_2001 
#polriuntukindonesia
#polricegahcovid19
#PRESISI
#komunikatif POLRES SINGKAWANG - SALAM JKK https://t.co/M6afvp4TRa",0,0
2022-02-21 23:18:45,KramatJa3,"OPS GABUNGAN PELAKSANAAN PPKM LEVEL 3 UNTUK MEMUTUS MATA RANTAI PENYEBARAN VIRUS COVID-19 DI WILAYAH HUKUM POLSEK KRAMATJATI JAKARTA TIMUR

#jagajaktimrumahkita
#jagakramatjatikampungkita https://t.co/LE5ysXPNPe",0,1
2022-02-21 23:18:35,Dicka_Prawira,"Udah nungguin chat WA Isoman, tapi kok belum dapet juga ya? 🧐

Ini beberapa saluran yg bisa kamu hubungi:

Whatsapp 0811-1050-0567
Email sertifikat@pedulilindungi.id
Hotline COVID-19 di 119 ext 9

Sertakan nama lengkap, NIK &amp; kendalanya ya

Semangat sembuh para pejuang negatif😷 https://t.co/MegLcqT6II",121,0
2022-02-21 23:18:08,Kemusu18,"Anggota koramil 18/ kemusu bersana satgas covid 19 kec.kemusu melaksanskan pengawasan prokes PTM di SD N 1 Bawu kec kemusu,kab.Boyolali https://t.co/0QBqbfsXH2",0,0
2022-02-21 23:17:25,Lantas_Tabanan,"Ayo disiplin akan prokes agar kita senantiasa terhindar dari paparan virus covid - 19.

Personil satlantas polres tabanan memberikan himbauan prokes di pasar kediri tabanan @Lantas_Tabanan https://t.co/JJPLAnXk4Z",0,1
2022-02-21 23:17:10,Anindya_refaya,"Satgas penanganan vaksinasi Covid-19 Kepulauan Bangka Belitung, telah melakukan penyuntikan vaksin booster atau vaksin ke 3 bagi warga yang telah menerima vaksin dosis ke 2. #AyoDukungKemajuanNKRI https://t.co/2WhXSshXaa",0,0
2022-02-21 23:15:48,mat_gunx,"#YakiniVaksin: Kempen tangani mitos, salah faham vaksin COVID-19
Like kami di : https://t.co/WKn5idbA0P
Laman sesawang rasmi : https://t.co/ef16c3ow3j
Klik pautan 👇di bawah utk butiran berita.
https://t.co/azZBqtK5X2",0,0
2022-02-21 23:15:34,rasifm,"&gt; Prakiraan Cuaca Magetan Pagi Hari 22 February 2022
    Suhu sekitaran 20 ° - 32°C @infobmkgjuanda 

&gt; Update Peta Sebaran COVID-19, Per 21 February 2022 Pukul 19.00 WIB
    &gt; sembuh : 31
    &gt; positif : 62
    &gt; meninggal : 0 https://t.co/k93QlULPsm",0,1
2022-02-21 23:15:30,mat_gunx,"#YakiniVaksin: Kempen tangani mitos, salah faham vaksin COVID-19
Like kami di : https://t.co/WKn5idbA0P
Laman sesawang rasmi : https://t.co/ef16c3ow3j
Klik pautan 👇di bawah utk butiran berita.
https://t.co/wMwNGHJMAA",0,0
2022-02-21 23:15:12,mat_gunx,"#YakiniVaksin: Kempen tangani mitos, salah faham vaksin COVID-19
Like kami di : https://t.co/WKn5idbA0P
Laman sesawang rasmi : https://t.co/ef16c3ow3j
Klik pautan 👇di bawah utk butiran berita.
https://t.co/HWWQu22zri",0,0
2022-02-21 23:15:00,celebdotid,"Anak Terserang Flu dan Pilek di Masa Pandemi Covid-19, Begini Cara Menanganinya

#CelebritiesDotID #InfoCelebTerkini 
https://t.co/ftlQkh3lJP",0,0
2022-02-21 23:14:46,mat_gunx,"#YakiniVaksin: Kempen tangani mitos, salah faham vaksin COVID-19
Like kami di : https://t.co/WKn5idbA0P
Laman sesawang rasmi : https://t.co/ef16c3ow3j
Klik pautan 👇di bawah utk butiran berita.
https://t.co/pbQGsjxH6Z",0,0
2022-02-21 23:14:32,tvOneNews,29 Anggota Polres Situbondo Terkonfirmasi Covid-19 Varian Omicron https://t.co/8PejAHJ7UQ,0,1
2022-02-21 23:14:15,BeeZakiah,"MIS-C adalah salah satu penyakit yg serius akibat jangkitan COVID-19 di kalangan kanak2. MIS-C ini boleh membawa bahaya dan maut.

Tujuh kes telah disahkan meninggal dunia akibat MIS-C

Dapatkan vaksin COVID-19 untuk kanak-kanak berumur 5-11 tahun dengan segera. https://t.co/3ZkbU2nwfL",143,0
2022-02-21 23:14:12,leena_marlyn,"Saat ini sudah 70% dari Rp 90,2 triliun yang dibayarkan Kemenkes ke rumah sakit untuk biaya pelayanan pasien COVID-19. #kumparanNEWS https://t.co/SMo6JEB74O",1,0
2022-02-21 23:14:05,liputan6dotcom,Ciri-Ciri Pasien COVID-19 Sembuh dari Omicron Usai Isoman 10 Hari https://t.co/XPaqOy9l7m,1,2
2022-02-21 23:12:38,azlizan_OPP2,"COVID-19 | Ketua Pengarah Kesihatan, Tan Sri Dr Noor Hisham Abdullah memaklumkan, kajian MISC Malaysia Study Group dapati 174 kes dikenal pasti di Malaysia, 57 peratus daripadanya membabitkan kanak-kanak berusia lima hingga 11 tahun.

Video penuh di https://t.co/SbfA101pgx https://t.co/kKg6oLaxjc",100,0
2022-02-21 23:12:27,KLfm972,"Jika ada urusan penting untuk keluar rumah, jangan lupa baca doa ini. Patuhi garis panduan yang ditetapkan kerajaan ketika di tempat awam. Semoga dilindungi dari bahaya wabak Covid-19. - Reposted from @myjakim https://t.co/SHlwmzt85o",0,0
2022-02-21 23:12:05,Edmns_,"KKM masih belum menerima laporan penuh forensik dan patologi berhubung kematian remaja berumur 13 tahun yang didakwa meninggal dunia selepas 18 hari menerima vaksinasi COVID-19.

https://t.co/ZfmwDFiO25 https://t.co/nFdFeNagji",35,0
2022-02-21 23:11:40,HumasBetung,Kapolsek Betung menghimbau warga patuhi protokol kesehatan tetap memakai masker cegah penyebaran virus covid-19 https://t.co/Cjkeqp8Isc,0,1
2022-02-21 23:11:34,KramatJa3,"GIAT ANGGOTA PATROLI AIPTU SATIDJO MELAKSANAKAN SAMBANG KE PEMUKIMAN JL. PENDUDUK SERTA MENGHIMBAU KEPADA PEDAGANG AGAR TETAP MEMATUHI PROKES COVID-19 DALAM MELAYANI KONSUMEN 

#jagajaktimrumahkita 
#Jagakramatjatikampungkita https://t.co/LawMmGgzRO",0,1
2022-02-21 23:11:29,leena_marlyn,"Tercatat jumlah pasien COVID-19 dirawat di rumah sakit tetap terkendali. Pada Minggu (13/2) pukul 18.10 WIB, pasien yang dirawat di rumah sakit secara nasional di 31%, naik hanya 1%. #kumparanNews https://t.co/y9cyv0ADXl",3,0
2022-02-21 23:11:15,shaniaajun,Pentingnya Disiplin Protokol Kesehatan Untuk Melindungi Diri Dan Keluarga Dari Berbagai Varian Covid-19 Nusantara Satukan Indonesia https://t.co/T2BtsO0ykf,0,0
2022-02-21 23:11:05,shaniaajun,Pencegahan Penularan Varian Covid-19 Dengan Vaksinasi Serta Disiplin Mematuhi Prokes 5M Nusantara Satukan Indonesia https://t.co/8bEX4ZHzSk,0,0
2022-02-21 23:10:44,teofilussw,"COVID-19 di DKI Jakarta disebut sudah melewati puncak gelombang Omicron. Kasusnya terus melandai, sedangkan tingkat kesembuhan mengalami peningkatan. https://t.co/tNhbkF1IN1",10,0
2022-02-21 23:10:31,Politikinfo1,Pencegahan Penularan Varian Covid-19 Dengan Vaksinasi Serta Disiplin Mematuhi Prokes 5M https://t.co/DiIDgDbpD1,0,0
2022-02-21 23:10:15,diniambarukmi,Pencegahan Penularan Varian Covid-19 Dengan Vaksinasi Serta Disiplin Mematuhi Prokes 5M https://t.co/F6iKflyDaL,0,0
2022-02-21 23:10:07,detikHealth,"COVID-19 di DKI Jakarta disebut sudah melewati puncak gelombang Omicron. Kasusnya terus melandai, sedangkan tingkat kesembuhan mengalami peningkatan. https://t.co/tNhbkF1IN1",10,11
2022-02-21 23:09:46,esjrrk,"Pasien COVID-19 yang melakukan isolasi mandiri (isoman) dan belum mendapatkan layanan telemedisin dari @KemenkesRI dapat menghubungi Whatsapp Kemenkes RI di nomor 081110500567. 

Simak penjelasannya:

#KabarKabinet
https://t.co/uYFI0Hfoc2 https://t.co/JOqS9mKcCD",88,0
2022-02-21 23:09:17,langityang7,Menteri PPN @Suharso_M mengatakan tren global paska Covid-19 adalah pemulihan hijau yang menuntut implementasi pembangunan berkelanjutan (SDGs) secara konsisten. Menteri mengatakan saat memberikan sambutan dalam Rapat Koordinasi Teknis Perencanaan Pembangunan (Rakortekrenbang). https://t.co/hXgy7BxcPh,18,0
2022-02-21 23:08:44,Budisudarmono3,Kapan warna hitam di PeduliLindungi berubah? Pertanyaan ini seringkali muncul setelah masyarakat yang terpapar COVID-19 dinyatakan sembuh. https://t.co/NPH06Q68oX,5,0
2022-02-21 23:08:40,PolsekSenori,"Vaksinasi Covid-19 sangat penting bagi lansia karena kelompok usia lanjut lebih rentan terhadap inveksi virus Corona

@DivHumas_Polri
@HumasPoldaJatim
@polisi_jatim
@humas_restuban
@PolsekSenori https://t.co/aZ7Qst68td",0,1
2022-02-21 23:08:30,salsadevva,Pentingnya Disiplin Protokol Kesehatan Untuk Melindungi Diri Dan Keluarga Dari Berbagai Varian Covid-19 Nusantara Satukan Indonesia https://t.co/zBhBdjgtlB,0,0
2022-02-21 23:08:20,salsadevva,Pencegahan Penularan Varian Covid-19 Dengan Vaksinasi Serta Disiplin Mematuhi Prokes 5M Nusantara Satukan Indonesia https://t.co/v11cmQXWih,0,0
2022-02-21 23:08:00,newsmerahputih,"Sejumlah provinsi menunjukkan pertambahan kasus COVID-19 yang sangat tinggi dalam beberapa pekan terakhir.

#merahputihcom #covid19 #update  

https://t.co/OrNaIYgDCD",0,0
2022-02-21 23:07:36,pajakpontitimur,"#KawanPajak, lapor SPT Tahunan bisa sembari diam di rumah untuk mencegah tranmisi virus Covid-19 apalagi kasus Omicron sedang tinggi saat ini.

Sehat selalu ya, #KawanPajak. https://t.co/FCcNyID87F",100,0
2022-02-21 23:06:52,Syxfshxwcl,"Keberkesanan booster menghadapi gelombang Omicron. 

Booster memberi perlindungan yang terbaik daripada kematian dan gejala serius COVID-19. 

Berhenti membaca cerita konspirasi sampah di FB. Lindungi diri. Dapatkan dos penggalak. https://t.co/9u76qeJD8d",1576,0
2022-02-21 23:06:17,MediakomKemkes,Istilah Baru Varian Virus COVID-19 https://t.co/7rZ2Ce3Jf6 #covid #varianbaru #variancovid #variandelta #variangamma,0,0
2022-02-21 23:06:06,AlbertSolo2,"Semua kota dan kabupaten di Jawa timur level 3, tidak ada yang level 1 seperti yang beredar di Internet,ada satu kota yang sudah naik ke level 4 atau setara zona merah Covid-19, yakni kota Madiun, karena kasus omicron di kota tersebut adalah yang paling tinggi di Jawa timur.",1,0
2022-02-21 23:06:01,mulubaaer,Pentingnya Disiplin Protokol Kesehatan Untuk Melindungi Diri Dan Keluarga Dari Berbagai Varian Covid-19 Nusantara Satukan Indonesia https://t.co/eVlRXtQIlP,0,0
2022-02-21 23:06:00,AlbertSolo2,"Semua kota dan kabupaten di Jawa timur level 3, tidak ada yang level 1 seperti yang beredar di Internet,ada satu kota yang sudah naik ke level 4 atau setara zona merah Covid-19, yakni kota Madiun, karena kasus omicron di kota tersebut adalah yang paling tinggi di Jawa timur.",1,1
2022-02-21 23:05:58,vallensly,Fenomena pola tersebut dikarenakan tingkat kasus Covid-19 yang amat tinggi pada triwulan III 2021 #AyoDukungKemajuanNKRI,0,0
2022-02-21 23:05:51,mulubaaer,Pencegahan Penularan Varian Covid-19 Dengan Vaksinasi Serta Disiplin Mematuhi Prokes 5M Nusantara Satukan Indonesia https://t.co/SuyMOIGC0I,0,0
2022-02-21 23:05:39,Assasin09288566,"Update Cakupan Vaksinasi COVID-19 di Indonesia (20/2)
 
#ayovaksin 
#Vaksinasi https://t.co/lZZ0EJFLSx",22,0
2022-02-21 23:05:33,tempodotco,Menkes Sebut Pemerintah Segera Bayar Rp 25 Triliun Tunggakan Klaim Covid-19 RS https://t.co/85xkNUwtgd #TempoVideo,2,5
2022-02-21 23:05:31,CabeGardu,"Vaksinasi Covid-19 sangat penting bagi lansia karena kelompok usia lanjut lebih rentan terhadap inveksi virus Corona

@DivHumas_Polri
@HumasPoldaJatim
@polisi_jatim
@humas_restuban
@PolsekSenori https://t.co/H8DdZVnZwr",0,0
2022-02-21 23:04:00,AlbertSolo2,"Bali masih level 3 atau setara zona oranye Covid-19, kendati kasus omicron di pulau tersebut kembali mengalami peningkatan jumlah kasus, dengan tingkat hunian ruang inap di seluruh rumah sakit rujukan pasien positif Covid-19 di Bali kembali mengalami peningkatan jumlah pasien",1,0
2022-02-21 23:03:56,gofzadiqa,Fenomena pola tersebut dikarenakan tingkat kasus Covid-19 yang amat tinggi pada triwulan III 2021 #AyoDukungKemajuanNKRI https://t.co/Y9BMyVX6tJ,0,0
2022-02-21 23:03:55,AlbertSolo2,"Bali masih level 3 atau setara zona oranye Covid-19, kendati kasus omicron di pulau tersebut kembali mengalami peningkatan jumlah kasus, dengan tingkat hunian ruang inap di seluruh rumah sakit rujukan pasien positif Covid-19 di Bali kembali mengalami peningkatan jumlah pasien",1,1
2022-02-21 23:03:36,mediaindonesia,Johnson mengatakan kewajiban isolasi mandiri bagi warga yang positif covid-19 akan berakhir pada Kamis (24/2).  https://t.co/HsrjGGaZvd,0,0
2022-02-21 23:03:24,TomDiksi,"#nawakngalam Berikut tautan utk mengunduh Inmendagri No 12 Tahun 2022 ttg Pemberlakuan PPKM Level 4,3 dan 2 COVID-19 di Jawa dan Bali.

Kota Malang msh Level 3 utk periode 22 s.d 28 Feb 2022.

Jaga prokes. Lengkapi vaksinasi.

https://t.co/8LTGOxIN5s

#PPKM 
#Inmendagri 
#Malang",6,0
2022-02-21 23:03:24,ajai62,Kini MySejahtera minta sertakan gambar keputusan ujian kendiri Covid-19 https://t.co/IGDaBU018v,0,0
2022-02-21 23:03:14,Resitabigwin,"Upaya antisipasi lonjakan covid-19 dalam gelaran MotoGp Mandalika

 #AyoDukungKemajuanNKRI https://t.co/86ZKGEbbQp",0,0
2022-02-21 23:02:54,fvxzvn,"Jika anak kecil anda positif COVID-19, mohon untuk diisolasi di rumah, jangan bawa keluar.

Yang terpenting adalah pantau keadaan anak, jika anak nampak lemah, tak mahu makan, nafas laju, jangan tunggu lama-lama, bawa ke hospital segera.",1787,0
2022-02-21 23:02:20,AlbertSolo2,"Jogja raya masih PPKM level 3, kendati kasus omicron di wilayah tersebut sangat tinggi.ada dua kota di Jawa tengah yang naik ke level 4 atau setara zona merah Covid-19,yakni kota Tegal dan kota magelang.di Jawa barat satu kota yang naik ke level 4, yakni kota Cirebon.",1,0
2022-02-21 23:02:13,AlbertSolo2,"Jogja raya masih PPKM level 3, kendati kasus omicron di wilayah tersebut sangat tinggi.ada dua kota di Jawa tengah yang naik ke level 4 atau setara zona merah Covid-19,yakni kota Tegal dan kota magelang.di Jawa barat satu kota yang naik ke level 4, yakni kota Cirebon.",1,2
2022-02-21 23:02:09,paknandek,Kini MySejahtera minta sertakan gambar keputusan ujian kendiri Covid-19 https://t.co/hny0SwBeiW idea yg baik,0,0
2022-02-21 23:01:48,CenHandoko,"Tekan Risiko COVID-19, Menkes Imbau Masyarakat Segera Lengkapi Vaksinasi COVID-19

“Kami mengulangi lagi terus-menerus, segera divaksin. Vaksinnya juga harus lengkap, minimal dua kali,” ujar Menkes @BudiGSadikin.

#SidangKabinet @KemenkesRI 
https://t.co/5wxZti87tb https://t.co/wJVYnd8Lf7",4,0
2022-02-21 23:01:25,CIXSB,"Baru je saya buka pakaian PPE, seorang jururawat beritahu saya, “Doktor, ada 1 lagi patient result dia Covid positif.”

Rupanya bayi tu dah terkena jangkitan Covid.

Mak dia kata dia baru tahu ada saudara mara yang datang melawat bayi ni, disahkan positif jangkitan Covid-19.",100,0
